date,voteno,bill,vote,mpid,first_name,surname,party,url
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40083,Liam,Byrne,Lab,http://publicwhip.com/mp.php?mpid=40083
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40618,Vincent,Cable,LDem,http://publicwhip.com/mp.php?mpid=40618
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40623,Alun,Cairns,Con,http://publicwhip.com/mp.php?mpid=40623
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40330,David,Cairns,Lab,http://publicwhip.com/mp.php?mpid=40330
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40665,David,Cameron,Con,http://publicwhip.com/mp.php?mpid=40665
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40619,Alan,Campbell,Lab,http://publicwhip.com/mp.php?mpid=40619
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40229,Gregory,Campbell,DUP,http://publicwhip.com/mp.php?mpid=40229
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40438,Menzies,Campbell,LDem,http://publicwhip.com/mp.php?mpid=40438
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40096,Ronnie,Campbell,Lab,http://publicwhip.com/mp.php?mpid=40096
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40469,Alistair,Carmichael,LDem,http://publicwhip.com/mp.php?mpid=40469
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40590,Neil,Carmichael,Con,http://publicwhip.com/mp.php?mpid=40590
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40175,Douglas,Carswell,Con,http://publicwhip.com/mp.php?mpid=40175
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40584,William,Cash,Con,http://publicwhip.com/mp.php?mpid=40584
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40282,Martin,Caton,Lab,http://publicwhip.com/mp.php?mpid=40282
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40694,Sarah,Champion,Lab,http://publicwhip.com/mp.php?mpid=40694
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40196,Jenny,Chapman,Lab,http://publicwhip.com/mp.php?mpid=40196
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40270,Rehman,Chishti,Con,http://publicwhip.com/mp.php?mpid=40270
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40171,Christopher,Chope,Con,http://publicwhip.com/mp.php?mpid=40171
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40314,James,Clappison,Con,http://publicwhip.com/mp.php?mpid=40314
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40617,Greg,Clark,Con,http://publicwhip.com/mp.php?mpid=40617
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40429,Katy,Clark,Lab,http://publicwhip.com/mp.php?mpid=40429
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40513,Kenneth,Clarke,Con,http://publicwhip.com/mp.php?mpid=40513
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40179,Tom,Clarke,Lab,http://publicwhip.com/mp.php?mpid=40179
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40528,Nicholas,Clegg,LDem,http://publicwhip.com/mp.php?mpid=40528
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40603,Geoffrey,Clifton-Brown,Con,http://publicwhip.com/mp.php?mpid=40603
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40194,Ann,Clwyd,Lab,http://publicwhip.com/mp.php?mpid=40194
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40269,Vernon,Coaker,Lab,http://publicwhip.com/mp.php?mpid=40269
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40578,Ann,Coffey,Lab,http://publicwhip.com/mp.php?mpid=40578
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40591,Therese,Coffey,Con,http://publicwhip.com/mp.php?mpid=40591
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40262,Damian,Collins,Con,http://publicwhip.com/mp.php?mpid=40262
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40481,Oliver,Colvile,Con,http://publicwhip.com/mp.php?mpid=40481
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40369,Michael,Connarty,Lab,http://publicwhip.com/mp.php?mpid=40369
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40651,Rosie,Cooper,Lab,http://publicwhip.com/mp.php?mpid=40651
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40427,Yvette,Cooper,Lab,http://publicwhip.com/mp.php?mpid=40427
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40334,Jeremy,Corbyn,Lab,http://publicwhip.com/mp.php?mpid=40334
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40613,Geoffrey,Cox,Con,http://publicwhip.com/mp.php?mpid=40613
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40487,Stephen,Crabb,Con,http://publicwhip.com/mp.php?mpid=40487
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40099,David,Crausby,Lab,http://publicwhip.com/mp.php?mpid=40099
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40625,Mary,Creagh,Lab,http://publicwhip.com/mp.php?mpid=40625
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40629,Stella,Creasy,Lab,http://publicwhip.com/mp.php?mpid=40629
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40242,Michael,Crockart,LDem,http://publicwhip.com/mp.php?mpid=40242
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40159,Tracey,Crouch,Con,http://publicwhip.com/mp.php?mpid=40159
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40195,Jon,Cruddas,Lab,http://publicwhip.com/mp.php?mpid=40195
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40366,John,Cryer,Lab,http://publicwhip.com/mp.php?mpid=40366
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40579,Alex,Cunningham,Lab,http://publicwhip.com/mp.php?mpid=40579
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40187,Jim,Cunningham,Lab,http://publicwhip.com/mp.php?mpid=40187
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40672,Tony,Cunningham,Lab,http://publicwhip.com/mp.php?mpid=40672
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40272,Margaret,Curran,Lab,http://publicwhip.com/mp.php?mpid=40272
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,tellaye,40520,Nicholas,Dakin,Lab,http://publicwhip.com/mp.php?mpid=40520
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40501,Simon,Danczuk,Lab,http://publicwhip.com/mp.php?mpid=40501
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40241,Alistair,Darling,Lab,http://publicwhip.com/mp.php?mpid=40241
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40343,Edward,Davey,LDem,http://publicwhip.com/mp.php?mpid=40343
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40137,Wayne,David,Lab,http://publicwhip.com/mp.php?mpid=40137
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40277,Ian,Davidson,Lab,http://publicwhip.com/mp.php?mpid=40277
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40407,David,Davies,Con,http://publicwhip.com/mp.php?mpid=40407
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40597,Geraint,Davies,Lab,http://publicwhip.com/mp.php?mpid=40597
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40408,Glyn,Davies,Con,http://publicwhip.com/mp.php?mpid=40408
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40531,Philip,Davies,Con,http://publicwhip.com/mp.php?mpid=40531
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40293,David,Davis,Con,http://publicwhip.com/mp.php?mpid=40293
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40247,Nick,de Bois,Con,http://publicwhip.com/mp.php?mpid=40247
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40048,Gloria,De Piero,Lab,http://publicwhip.com/mp.php?mpid=40048
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40563,John,Denham,Lab,http://publicwhip.com/mp.php?mpid=40563
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40281,Caroline,Dinenage,Con,http://publicwhip.com/mp.php?mpid=40281
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40326,Jonathan,Djanogly,Con,http://publicwhip.com/mp.php?mpid=40326
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40316,Jim,Dobbin,Lab,http://publicwhip.com/mp.php?mpid=40316
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40319,Frank,Dobson,Lab,http://publicwhip.com/mp.php?mpid=40319
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40217,Thomas,Docherty,Lab,http://publicwhip.com/mp.php?mpid=40217
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40069,Nigel,Dodds,DUP,http://publicwhip.com/mp.php?mpid=40069
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40350,Jeffrey M,Donaldson,DUP,http://publicwhip.com/mp.php?mpid=40350
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40154,Brian H,Donohoe,Lab,http://publicwhip.com/mp.php?mpid=40154
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40036,Frank,Doran,Lab,http://publicwhip.com/mp.php?mpid=40036
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40158,Stephen,Dorrell,Con,http://publicwhip.com/mp.php?mpid=40158
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40393,Nadine,Dorries,Con,http://publicwhip.com/mp.php?mpid=40393
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40692,Stephen,Doughty,Lab,http://publicwhip.com/mp.php?mpid=40692
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40364,Jim,Dowd,Lab,http://publicwhip.com/mp.php?mpid=40364
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40649,Gemma,Doyle,Lab,http://publicwhip.com/mp.php?mpid=40649
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40607,Jackie,Doyle-Price,Con,http://publicwhip.com/mp.php?mpid=40607
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40543,Richard,Drax,Con,http://publicwhip.com/mp.php?mpid=40543
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40081,Jack,Dromey,Lab,http://publicwhip.com/mp.php?mpid=40081
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40503,James,Duddridge,Con,http://publicwhip.com/mp.php?mpid=40503
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40057,Michael,Dugher,Lab,http://publicwhip.com/mp.php?mpid=40057
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40515,Alan,Duncan,Con,http://publicwhip.com/mp.php?mpid=40515
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40167,Iain,Duncan Smith,Con,http://publicwhip.com/mp.php?mpid=40167
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40378,Philip,Dunne,Con,http://publicwhip.com/mp.php?mpid=40378
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40264,Mark,Durkan,SDLP,http://publicwhip.com/mp.php?mpid=40264
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40626,Angela,Eagle,Lab,http://publicwhip.com/mp.php?mpid=40626
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40267,Maria,Eagle,Lab,http://publicwhip.com/mp.php?mpid=40267
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40150,Jonathan,Edwards,PC,http://publicwhip.com/mp.php?mpid=40150
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40246,Clive,Efford,Lab,http://publicwhip.com/mp.php?mpid=40246
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40592,Julie,Elliott,Lab,http://publicwhip.com/mp.php?mpid=40592
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40456,Michael,Ellis,Con,http://publicwhip.com/mp.php?mpid=40456
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40064,Jane,Ellison,Con,http://publicwhip.com/mp.php?mpid=40064
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40370,Louise,Ellman,Lab,http://publicwhip.com/mp.php?mpid=40370
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40105,Tobias,Ellwood,Con,http://publicwhip.com/mp.php?mpid=40105
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40209,Charlie,Elphicke,Con,http://publicwhip.com/mp.php?mpid=40209
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40437,Natascha,Engel,Lab,http://publicwhip.com/mp.php?mpid=40437
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40522,Bill,Esterson,Lab,http://publicwhip.com/mp.php?mpid=40522
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40141,George,Eustice,Con,http://publicwhip.com/mp.php?mpid=40141
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40336,Chris,Evans,Lab,http://publicwhip.com/mp.php?mpid=40336
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40640,Graham,Evans,Con,http://publicwhip.com/mp.php?mpid=40640
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40146,Jonathan,Evans,Con,http://publicwhip.com/mp.php?mpid=40146
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40498,Nigel,Evans,Con,http://publicwhip.com/mp.php?mpid=40498
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40078,David,Evennett,Con,http://publicwhip.com/mp.php?mpid=40078
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40367,Michael,Fabricant,Con,http://publicwhip.com/mp.php?mpid=40367
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40524,Michael,Fallon,Con,http://publicwhip.com/mp.php?mpid=40524
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40422,Paul,Farrelly,Lab,http://publicwhip.com/mp.php?mpid=40422
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40656,Tim,Farron,LDem,http://publicwhip.com/mp.php?mpid=40656
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,absent,40321,Lynne,Featherstone,LDem,http://publicwhip.com/mp.php?mpid=40321
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40079,Frank,Field,Lab,http://publicwhip.com/mp.php?mpid=40079
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40172,Mark,Field,Con,http://publicwhip.com/mp.php?mpid=40172
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40484,Jim,Fitzpatrick,Lab,http://publicwhip.com/mp.php?mpid=40484
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40583,Robert,Flello,Lab,http://publicwhip.com/mp.php?mpid=40583
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40206,Caroline,Flint,Lab,http://publicwhip.com/mp.php?mpid=40206
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,aye,40424,Paul,Flynn,Lab,http://publicwhip.com/mp.php?mpid=40424
2013-01-23,139,Opposition Day - [15th Allotted Day] - Private Rented Sector,no,40062,Don,Foster,LDem,http://publicwhip.com/mp.php?mpid=40062
